uuid,name,viaf_id,gnd_id,best_qid,best_label,best_description,best_score,best_reasons,second_qid,second_score,action,signal_source,all_candidates
c095cfb7-6475-4276-9874-e6ba07ba76dc,יוסף,,,Q29051199,Hovsep,male given name (יוסף),17,search_rank_0|name_exact|has_sitelinks,Q145746,15,manual,name,"[{""qid"": ""Q29051199"", ""label"": ""Hovsep"", ""desc"": ""male given name (יוסף)"", ""score"": 17}, {""qid"": ""Q145746"", ""label"": ""יוסף"", ""desc"": ""דמות מקראית, בנו של יעקב"", ""score"": 15}, {""qid"": ""Q17497941"", ""label"": ""יוסף"", ""desc"": ""שם פרטי גברי ערבי (Youssef)"", ""score"": 11}, {""qid"": ""Q128267"", ""label"": ""Joseph"", ""desc"": ""Christian saint; husband of Mary and father of Jesus"", ""score"": 10}, {""qid"": ""Q96311141"", ""label"": ""Josef Lichtenberg"", ""desc"": ""Jewish theater manager and impresario"", ""score"": 9}, {""qid"": ""Q18608492"", ""label"": ""Yosef"", ""desc"": ""männlicher Vorname"", ""score"": 7}]"
8c2347c1-b7cc-4c4d-9983-aa47fbd1bf6b,יוסף,,,Q29051199,Hovsep,male given name (יוסף),17,search_rank_0|name_exact|has_sitelinks,Q145746,15,manual,name,"[{""qid"": ""Q29051199"", ""label"": ""Hovsep"", ""desc"": ""male given name (יוסף)"", ""score"": 17}, {""qid"": ""Q145746"", ""label"": ""יוסף"", ""desc"": ""דמות מקראית, בנו של יעקב"", ""score"": 15}, {""qid"": ""Q17497941"", ""label"": ""יוסף"", ""desc"": ""שם פרטי גברי ערבי (Youssef)"", ""score"": 11}, {""qid"": ""Q128267"", ""label"": ""Joseph"", ""desc"": ""Christian saint; husband of Mary and father of Jesus"", ""score"": 10}, {""qid"": ""Q96311141"", ""label"": ""Josef Lichtenberg"", ""desc"": ""Jewish theater manager and impresario"", ""score"": 9}, {""qid"": ""Q18608492"", ""label"": ""Yosef"", ""desc"": ""männlicher Vorname"", ""score"": 7}]"
292638e5-7db8-433d-bcfd-fb6ab5b23778,יוסף אמשטערדאם,,,,,,0,,,0,manual,name,[]
7725b6a0-ceeb-4b75-8fff-e657918c02ce,"יוסף אשר לעמיל ב""ה שמעון מ""ץ",,,,,,0,,,0,manual,name,[]
6dabab8b-ea90-484d-abd4-f12e0ca07ef4,"יוסף בהג""און אב""ד נ""רו",,,,,,0,,,0,manual,name,[]
3e7e57e4-d2fc-44ec-af93-b9a4d1158e38,"יוסף במהור""א",,,,,,0,,,0,manual,name,[]
653eaf9f-53ac-45da-af83-94df56d1963a,יוסף בן אברהם,,,Q1704663,Joseph ben Abraham Gikatilla,Spanish Rabbi in 13th century,19,search_rank_0|p31_human|name_partial|has_sitelinks,Q6288181,17,manual,name,"[{""qid"": ""Q1704663"", ""label"": ""Joseph ben Abraham Gikatilla"", ""desc"": ""Spanish Rabbi in 13th century"", ""score"": 19}, {""qid"": ""Q6288181"", ""label"": ""Joseph ben Abraham"", ""desc"": ""Philosopher and rabbi"", ""score"": 17}, {""qid"": ""Q117459442"", ""label"": ""יוסף בן אברהם אסכנדרני"", ""desc"": """", ""score"": 15}]"
34b978e3-7f45-446e-9cbe-c05956a114a2,"יוסף בן פ""ומ ר' לעמלי כהן",,,,,,0,,,0,manual,name,[]
d4b4972b-3f5c-4103-9772-a5ed48d077fa,"יוסף בע""מ פורת יוסף",,,,,,0,,,0,manual,name,[]
52c70c95-6bef-41d2-ae1f-ae8a1e3d1cc0,"יוסף בר""אצ",,,,,,0,,,0,manual,name,[]
8432b06c-e3a6-48b7-9270-b8a2ed0c5e8d,"יוסף בר""ה בר""ן",,,,,,0,,,0,manual,name,[]
527ebf09-cc17-4c58-8498-aa18ec5cf86b,"יוסף ב""ר הירש בר""נ",,,,,,0,,,0,manual,name,[]
e7a2a007-761f-48b3-8e7c-5cd366a38a20,יוסף ברוך,,,Q102183092,Joseph Baruch Muskat,American-Israeli mathematician,17,search_rank_0|p31_human|name_partial,Q7034306,17,manual,name,"[{""qid"": ""Q102183092"", ""label"": ""Joseph Baruch Muskat"", ""desc"": ""American-Israeli mathematician"", ""score"": 17}, {""qid"": ""Q7034306"", ""label"": ""Joseph B. Sermoneta"", ""desc"": ""Italian Hebraist and historian (1924-1992)"", ""score"": 17}, {""qid"": ""Q16130629"", ""label"": ""יוסף ברוך אפשטיין"", ""desc"": """", ""score"": 15}]"
a55e5f60-5e32-435b-8050-1011eb8d7042,"יוסף בר""ל",,,,,,0,,,0,manual,name,[]
53df83f9-3251-4c78-9115-ebd5729029b4,"יוסף בר""ם פרעגר",,,,,,0,,,0,manual,name,[]
69674aea-c199-4215-a420-fb4f49a0d47c,יוסף בר''ש בר''א,,,,,,0,,,0,manual,name,[]
5964e3f1-cacf-408e-90f5-1e16e83a218c,יוסף דעמוטה,,,,,,0,,,0,manual,name,[]
76d57f2e-ff99-48c7-a74d-0a8867813456,"יוסף דעסויא אצל רא""ד",,,,,,0,,,0,manual,name,[]
b255e64c-e36a-4410-b3ce-cc2edd2d33a6,יוסף האללי,,,,,,0,,,0,manual,name,[]
ad62862b-5bbf-45dc-b79a-b21366344cd3,יוסף הירצלס,,,,,,0,,,0,manual,name,[]
cef6b65b-119a-467e-bfab-5902825d2b4e,"יוסף חו""בק",,,,,,0,,,0,manual,name,[]
4c190986-1be3-4371-82d4-da4754d98434,"יוסף יוזיל צ""ד",,,,,,0,,,0,manual,name,[]
aeff07dc-457f-42f6-80e8-797f92ea29ce,יוסף יוזפא לו האל,,,,,,0,,,0,manual,name,[]
9c2819ec-1763-4553-8643-931628533e4c,יוסף לוצאטו איש איטליא מדי התמהמתי פה לונדן,,,,,,0,,,0,manual,name,[]
61b9aacd-6a2e-4b49-8473-debebca1f3a5,יוסף ליב בראנדיס,,,,,,0,,,0,manual,name,[]
cf96b58b-9a39-44c2-b28d-86519336720c,יוסף מייער,,,,,,0,,,0,manual,name,[]
d3ef797d-d30b-461d-be70-6ef13451e7c9,יוסף מפיעטרקוב,,,,,,0,,,0,manual,name,[]
f9651681-3e53-4c52-a14a-1dc0d757f846,יוסף משולם פייביל בן אברהם אבא,,,,,,0,,,0,manual,name,[]
5437d6b4-f569-469e-b061-7139288f26b8,יוסף משטיין הרט,,,,,,0,,,0,manual,name,[]
5a577494-3ed0-4568-974f-b4ab63dbc696,יוסף משפוליס,,,,,,0,,,0,manual,name,[]
57e785d8-9df4-4a55-90ca-c895785179d4,"יוסף נייאמארק בק""ב",,,,,,0,,,0,manual,name,[]
04ca02ff-e7de-4107-9dca-3e4974129524,יוסף עטטלינגען,,,,,,0,,,0,manual,name,[]
996dca9a-83be-43d6-a9c4-b73a5a9f848d,יוסף עשווא,,,,,,0,,,0,manual,name,[]
8c61c138-9df7-4b4b-b36e-07685eae7fe2,יוסף פליס,,,,,,0,,,0,manual,name,[]
95f3c597-f004-4f17-abe4-9ea1695cd374,יוסף צבי,,,Q96518,Joseph Carlebach,"natural scientist, Orthodox rabbi (1883–1942)",19,search_rank_0|p31_human|name_partial|has_sitelinks,Q12408028,17,manual,name,"[{""qid"": ""Q96518"", ""label"": ""Joseph Carlebach"", ""desc"": ""natural scientist, Orthodox rabbi (1883–1942)"", ""score"": 19}, {""qid"": ""Q12408028"", ""label"": ""Yosef Zvi Rimon"", ""desc"": ""Israeli poet (1889–1958)"", ""score"": 17}, {""qid"": ""Q549535"", ""label"": ""יוסף צבי הרץ"", ""desc"": ""רב בריטי"", ""score"": 15}, {""qid"": ""Q1708296"", ""label"": ""Joseph Hirsch Dünner"", ""desc"": ""Polish author (1833–1911)"", ""score"": 13}, {""qid"": ""Q112894782"", ""label"": ""Yosef Zvi Geiger"", ""desc"": """", ""score"": 11}, {""qid"": ""Q8055904"", ""label"": ""Yosef Tzvi Dushinsky"", ""desc"": ""Israeli rabbi"", ""score"": 9}]"
a07d72f6-2289-4537-8d4d-663444a5650d,יוסף קאהן,,,,,,0,,,0,manual,name,[]
754921ad-5f7f-4877-97cc-8050136179bc,יוסף ראטיבאר,,,,,,0,,,0,manual,name,[]
d97a49d2-f014-422f-a81b-b8cef41981ff,יוסף שאצקיש,,,,,,0,,,0,manual,name,[]
59aa289b-a052-4cbc-9f17-6a2a17002d56,"יוסף שטעטע, פ""ומ",,,,,,0,,,0,manual,name,[]
dbf47b49-a53e-45ef-a466-95317a96bf02,"יוסף שלמה, מליסא",,,,,,0,,,0,manual,name,[]
463b97ad-f96b-4222-9ef5-060272c9efba,"יורש, אהרון",,,,,,0,,,0,manual,name,[]
79d68a52-bfa3-4f8e-ad15-5af7938db26e,"יורש, בענדיט",,,,,,0,,,0,manual,name,[]
e687370b-fe4a-4c9a-9b98-92c58c61a917,יחזקאל הלוי לנדא,,,,,,0,,,0,manual,name,[]
b41e8c0e-c9bd-4b68-bdd7-b657a716deb1,"יחיאל ב""ר הירש בק""ב",,,,,,0,,,0,manual,name,[]
d2c36acb-14da-4a77-a3f0-c1861d2ed724,"יחיאל מיכל מ""ס",,,,,,0,,,0,manual,name,[]
49b65af7-2707-44c0-805f-b442ddc42b53,יחיאל מיכל פרענקעל ענדר,,,,,,0,,,0,manual,name,[]
0818dfde-4b0c-4cec-87e4-028d1a080558,"יחיאל מק""ב",,,,,,0,,,0,manual,name,[]
6b500da6-71f5-43ac-8e52-03757e9896b4,יחיאל קאפנהאגן,,,,,,0,,,0,manual,name,[]
abce09b7-c853-48de-b720-de46418bbdca,"י""ט בנעט",,,,,,0,,,0,manual,name,[]
12935abe-40d5-4de8-a56b-60460b8bed81,"יטלה מב""ת [וייזל]",,,,,,0,,,0,manual,name,[]
2cdb76e5-dadd-45c0-9f43-4f6139d5b886,יעקב אברהם בשן,,,,,,0,,,0,manual,name,[]
94d62b80-0c34-402c-ba87-3e0d37913278,יעקב אללענדארף,,,,,,0,,,0,manual,name,[]
47cd0b1c-75e4-48c1-b137-d93a5bc6bb17,"יעקב א""ש פייבל",,,,,,0,,,0,manual,name,[]
463e73c8-4bc8-4e53-8f46-4ab4e139f6e5,"יעקב ב""ה יו""טב",,,,,,0,,,0,manual,name,[]
ee4a09cd-4e46-4383-9710-cc6ceee1c473,"יעקב ב""ה מאיר",,,,,,0,,,0,manual,name,[]
6e58b74f-994a-4850-9ecb-e02d5db8823e,"יעקב בהרב ה""ג מ""הר""א",,,,,,0,,,0,manual,name,[]
2a339649-68a4-44f5-bba5-c3104a92d27e,יעקב בהרב מהו' יעקב משה,,,,,,0,,,0,manual,name,[]
831d1516-ad02-45fc-84de-e61a89779099,"יעקב בה""רר יוספא",,,,,,0,,,0,manual,name,[]
bf9d7ce5-e649-4ad1-b094-851415f4d4f6,יעקב בלאך,,,,,,0,,,0,manual,name,[]
20546c1d-009a-4609-a895-f973fc2a6ef2,יעקב בן גדליה,,,,,,0,,,0,manual,name,[]
c6bcaab1-5163-4371-a2d6-9cafa2cd6def,יעקב בן יצחק פלעקלש,,,,,,0,,,0,manual,name,[]
f4cf216c-43a5-448f-acdb-b0fe98f82eef,יעקב בן ישראל ביא,,,,,,0,,,0,manual,name,[]
75874f2a-bee5-4db9-994f-008d8fc3091f,יעקב בן ר' יוזפא ראנינבורג,,,,,,0,,,0,manual,name,[]
e4110f46-d03f-49a6-8082-538ba2cccf02,יעקב בעריש בערנשטיין,,,,,,0,,,0,manual,name,[]
c80573bf-ed54-4e4e-87b1-bbf1b84c96cb,"יעקב בער כ""ץ",,,,,,0,,,0,manual,name,[]
f28013c4-ca8a-49af-8711-3dc3e64760fd,"יעקב בער כ""ץ",,,,,,0,,,0,manual,name,[]
d23744e5-e922-4843-a903-0e2d258144e1,יעקב בר אורי הלוי,,,,,,0,,,0,manual,name,[]
0c2d4f1b-f5c3-44da-ac14-41945cc2b468,"יעקב ברא""פ",,,,,,0,,,0,manual,name,[]
8decec8b-e9cd-4616-963a-c7164310e880,"יעקב בר""א פ""ה",,,,,,0,,,0,manual,name,[]
6c7ebe1f-fa21-468e-8338-672eb88e40a7,"יעקב בר""ד יפה",,,,,,0,,,0,manual,name,[]
008d12c2-8c3a-4fd4-a1b2-279390f6ab08,"יעקב בר""י",,,,,,0,,,0,manual,name,[]
a1b58b62-0364-47ca-8d85-b001db3c5cce,"יעקב בר""יס בש""רל",,,,,,0,,,0,manual,name,[]
cdbc82d1-fb36-4475-b525-faae57367dbe,"יעקב בר""ק כ""ץ",,,,,,0,,,0,manual,name,[]
86227df0-a49f-458a-a7e7-3aedddfb0266,"יעקב בר""ש",,,,,,0,,,0,manual,name,[]
23862120-728f-426a-8695-850a82956e94,יעקב גלוגא,,,,,,0,,,0,manual,name,[]
430ce486-dacc-496a-bb8f-d8d148d6456c,יעקב האן,,,,,,0,,,0,manual,name,[]
90df73aa-1b27-48d8-9e4b-21433a0a42b0,יעקב האנק,,,,,,0,,,0,manual,name,[]
c329d869-4084-4ef4-9c34-63d152b4c510,יעקב הארן,,,,,,0,,,0,manual,name,[]
63a7505f-87ab-489d-8c24-9ef064702425,יעקב הירש קאסט,,,,,,0,,,0,manual,name,[]
b406ce69-c2e8-4dc2-8f48-65ef1157c9a6,יעקב וואלף מקאזיבע,,,,,,0,,,0,manual,name,[]
4e12c9f6-a8ed-4977-9f3d-75f9c7aeaef1,יעקב וועליש,,,,,,0,,,0,manual,name,[]
88804203-6eb7-4b5e-ba96-7d7bc76c1e05,יעקב חי חפץ,,,,,,0,,,0,manual,name,[]
793e9782-7e85-4a71-8dc2-1f0d5f9c8e0a,יעקב חיים בן יהושע הכהן,,,,,,0,,,0,manual,name,[]
36f35aa5-7567-4fee-8a24-b61ba041c3cf,יעקב לוי,,,Q1380932,Jacob Levy,"German rabbi, lexicographer and orientalist (1819–1892)",22,search_rank_0|p31_human|name_exact|has_sitelinks,Q7063104,20,manual,name,"[{""qid"": ""Q1380932"", ""label"": ""Jacob Levy"", ""desc"": ""German rabbi, lexicographer and orientalist (1819–1892)"", ""score"": 22}, {""qid"": ""Q7063104"", ""label"": ""יעקב לוי"", ""desc"": ""איש חינוך, מתורגמן, סופר והיסטוריון ישראלי"", ""score"": 20}, {""qid"": ""Q7033487"", ""label"": ""Jacky Levy"", ""desc"": ""Israeli journalist"", ""score"": 18}, {""qid"": ""Q6894453"", ""label"": ""Ya'akov Levi"", ""desc"": ""Israeli gymnast"", ""score"": 16}, {""qid"": ""Q29932433"", ""label"": ""יעקב לוי"", ""desc"": """", ""score"": 14}]"
b3debb6a-cfcc-4f7b-a7a0-c99fceea5139,"יעקב ליב פורכהיים, גב""צר",,,,,,0,,,0,manual,name,[]
2bf1ba22-6493-48d6-8643-6933590972c1,יעקב ליב פרענקל,,,,,,0,,,0,manual,name,[]
18143911-e8bf-46bc-8af7-7401819a1c13,יעקב לעווענשטיין,,,,,,0,,,0,manual,name,[]
1663e6f2-7f7f-4a71-89a0-ab8d17d0d10a,יעקב משה בן שאול,,,,,,0,,,0,manual,name,[]
c50127f4-aef6-4eea-b971-d2d5ca29571a,יעקב משה שאול,,,,,,0,,,0,manual,name,[]
61347efc-771e-4088-ac8b-8194b1c22465,"יעקב ס""גל נאטנזאהן",,,,,,0,,,0,manual,name,[]
b9221eab-2a59-4e7f-9285-a5c391a3d5d8,יעקב סופר,,,Q109316408,Jacob Schaefer,Russian-born American composer and choir leader,22,search_rank_0|p31_human|name_exact|has_sitelinks,Q137755430,20,manual,name,"[{""qid"": ""Q109316408"", ""label"": ""Jacob Schaefer"", ""desc"": ""Russian-born American composer and choir leader"", ""score"": 22}, {""qid"": ""Q137755430"", ""label"": ""יעקב סופר"", ""desc"": ""מנהל חברת החשמל בדרום"", ""score"": 20}]"
22051e52-0e15-4c71-8c9c-0bdb8c40626d,יעקב פפארצהיים,,,,,,0,,,0,manual,name,[]
61f66ef9-b8f1-4f17-a50d-bb7bfc35211e,יעקב צבי,,,Q336766,Jonathan Sacks,"British rabbi (1948–2020), Chief Rabbi of the United Hebrew Congregations of the Commonwealth (1991-2013) and Member of the House of Lords Lord Temporal (2009-2020)",19,search_rank_0|p31_human|name_partial|has_sitelinks,Q893270,17,manual,name,"[{""qid"": ""Q336766"", ""label"": ""Jonathan Sacks"", ""desc"": ""British rabbi (1948–2020), Chief Rabbi of the United Hebrew Congregations of the Commonwealth (1991-2013) and Member of the House of Lords Lord Temporal (2009-2020)"", ""score"": 19}, {""qid"": ""Q893270"", ""label"": ""Yaakov Tzvi Mecklenburg"", ""desc"": """", ""score"": 17}, {""qid"": ""Q102019519"", ""label"": ""Jacob Hirsch Sperling"", ""desc"": ""Galician Jewish Maskilic poet"", ""score"": 15}, {""qid"": ""Q4065854"", ""label"": ""Andrey Sedykh"", ""desc"": ""writer, journalist and editor (1902–1994)"", ""score"": 13}, {""qid"": ""Q110276142"", ""label"": ""יעקב צביה"", ""desc"": ""Israeli soldier"", ""score"": 11}]"
f2feec7c-1c38-4ce6-8ad2-8dfb3fc3d67a,יעקבקא הלוי לנדא,,,,,,0,,,0,manual,name,[]
4b0b8157-1ac5-4ef4-90f9-90bd6a2a50db,יעקב קוסיל,,,,,,0,,,0,manual,name,[]
96c9c503-72af-47c2-9652-59d55f0ffdfb,יעקב קראניק,,,,,,0,,,0,manual,name,[]
af248a8e-d2a7-4fea-9982-442d7589b874,יעקב שאף,,,,,,0,,,0,manual,name,[]
cd088fb2-bd0a-4fb8-8e96-12b8c7b57435,יעקב ששפורטס,,,,,,0,,,0,manual,name,[]
c863e158-3a27-45ba-80ec-0b7bc7f3ff03,"יעקוב א בן הגאון יחזקאל אב""ד דק""ק פראג",,,,,,0,,,0,manual,name,[]
558a317a-5e42-44ab-8939-a9d864ee6be1,יעקעל בעכער,,,,,,0,,,0,manual,name,[]
cd43b44a-72a4-4009-8d3c-9279ea67a4fe,"יפה, בונם בן פו""מ דניאל",,,,,,0,,,0,manual,name,[]
442fd8e1-b012-4c0d-abdb-6b3287f56bb9,"יפה, משה בן פו""מ דניאל",,,,,,0,,,0,manual,name,[]
0766c6e8-3efc-489c-83f9-fae305cc7568,יצחק אברהם הכהן,,,,,,0,,,0,manual,name,[]
8d8280d8-5918-42a5-826f-98566dd8e590,יצחק אייז' היילפרן,,,,,,0,,,0,manual,name,[]
9101a8cf-4a28-41cf-81ee-6d0d69330ba9,יצחק אייזק בן כה' מרדכי,,,,,,0,,,0,manual,name,[]
179d814c-53e7-48f9-91cd-e15fa3a67533,"יצחק אייזק ברמ""ס",,,,,,0,,,0,manual,name,[]
91ec26c7-f145-4c75-9086-fc09c5bfb123,יצחק איצק פרידלנד,,,,,,0,,,0,manual,name,[]
4ee05568-1d6f-4bf5-ad9b-384950e0a9f3,"יצחק בהרב ה""ה מוהר""ר מרדכי הלוי זצ""ל מלבוב",,,,,,0,,,0,manual,name,[]
37dd95fc-3a0c-4d44-b658-ebb9f78c7bef,יצחק בלאך,,,,,,0,,,0,manual,name,[]
88c42cbe-00cf-4c15-bb4c-1e848f144eb0,"יצחק במו' משה כ""ץ",,,,,,0,,,0,manual,name,[]
d683c06e-53d6-4f27-812d-14b0913dcf86,"יצחק בר""א",,,,,,0,,,0,manual,name,[]
0a46350d-fbac-471c-b941-e2ec0833ab04,יצחק הלוי מלבוב,,,,,,0,,,0,manual,name,[]
753777e5-59e6-4804-a1b3-2c94fa063ba5,יצחק הלוי מלבוב,,,,,,0,,,0,manual,name,[]
279c1305-4949-423f-bcb4-20477169bdcd,יצחק זאבי,,,,,,0,,,0,manual,name,[]
50cb36a9-af7b-49da-9f74-7fa75f199886,יצחק חיים ן' דנא די בריטו,,,,,,0,,,0,manual,name,[]
c6254666-0e24-47c8-a703-819a22db473a,"יצחק חר""מ איגר",,,,,,0,,,0,manual,name,[]
3bca18a6-dec3-43fb-a30e-11f6347ddc84,יצחק מרפורגו,,,,,,0,,,0,manual,name,[]
fdec3602-c8fc-4c3d-a427-52d9c0a31c6c,ירוחם איש באהר,,,,,,0,,,0,manual,name,[]
835179d4-4313-441f-84e9-c566948fe7af,ירוחם בן ישכר בער מלבוב,,,,,,0,,,0,manual,name,[]
5eae5612-5b12-410a-8f99-7a5684961524,"ירמי' בר""י",,,,,,0,,,0,manual,name,[]
851a840b-b3f5-4154-bee1-50834a452a34,"ירמי' בר""י",,,,,,0,,,0,manual,name,[]
dcb7c596-a654-4999-b467-5a193f082bd7,ירמי' דוסענזי,,,,,,0,,,0,manual,name,[]
8b51510c-35e0-414f-bb90-8744a85f74aa,ירמי' מהלברשטט,,,,,,0,,,0,manual,name,[]
23eb3190-8b5e-46d3-b919-54d998d7eb9a,ירמי' רופא,,,,,,0,,,0,manual,name,[]
2ecded78-ee65-4315-9f0e-310bfa259022,יש' בער מגזע צבי,,,,,,0,,,0,manual,name,[]
19b143ac-d610-41aa-a1f3-e63b575b20db,ישעי' בראנדיס,,,,,,0,,,0,manual,name,[]
ab297d50-bcce-427a-9aa3-b8c08154ba9f,ישעי' לוי,,,,,,0,,,0,manual,name,[]
7563afb0-28a9-47fb-b576-a10c7f2f0ca8,ישעי' ליב,,,,,,0,,,0,manual,name,[]
98c2ea0b-b47b-4356-b89f-e589ed8449e1,ישעי' פאלאק,,,,,,0,,,0,manual,name,[]
a850a645-c699-4fc0-80c9-c4fba4f9371e,ישראל אולמן,,,,,,0,,,0,manual,name,[]
4fb1f3bc-ee5b-46ff-a0a3-3b328fe996c3,"ישראל בן משה, מברסלאו",,,,,,0,,,0,manual,name,[]
2cb7a8aa-a214-432b-a195-1990f434a0c9,ישראל בער,,,Q2895123,Israil Bercovici,Romanian writer (1921-1988),19,search_rank_0|p31_human|name_partial|has_sitelinks,Q8053869,17,manual,name,"[{""qid"": ""Q2895123"", ""label"": ""Israil Bercovici"", ""desc"": ""Romanian writer (1921-1988)"", ""score"": 19}, {""qid"": ""Q8053869"", ""label"": ""Yisroel Ber Odesser"", ""desc"": ""Israeli rabbi"", ""score"": 17}, {""qid"": ""Q20606584"", ""label"": ""ישראל בערגער"", ""desc"": """", ""score"": 15}]"
6368a745-5772-49a4-87f6-2d09035d49ac,ישראל בערינשטיין,,,,,,0,,,0,manual,name,[]
2a88681e-87aa-40f1-a572-6382b24a73d2,"ישראל בר""י בה""ש",,,,,,0,,,0,manual,name,[]
0bf160e8-cd40-4151-8cbf-4fb37c79c991,"ישראל בר""י בה""ש",,,,,,0,,,0,manual,name,[]
34aa34cb-cfe7-4446-b574-873d261b4dd5,ישראל חיים דייטש,,,,,,0,,,0,manual,name,[]
3aa53f66-cdb4-44c9-88e2-df94b1984257,ישראל ליב שולהאף,,,,,,0,,,0,manual,name,[]
45aca5a9-063f-4e71-b549-3fd4d4e7aca1,ישראל פראנק,,,,,,0,,,0,manual,name,[]
6dff2ba1-8a58-44ce-9fd8-e3619cb7f2ce,יששכר בער וויזל,,,,,,0,,,0,manual,name,[]
7edf03f7-c795-459f-8afd-aecc28ec0281,יששכר בער מגזע צבי,,,,,,0,,,0,manual,name,[]
242b907f-1da3-47ef-8547-8290660e3d6b,"יששכר מפ""ד",,,,,,0,,,0,manual,name,[]
43fa0647-45c7-4707-ae51-2aa84ddadcf2,"כהן, בער אשקלוא",,,,,,0,,,0,manual,name,[]
88fc439a-9390-41a6-9739-10c65000d0eb,"כהן, זלמן",,,Q118927311,Zalman Kohen,,17,search_rank_0|p31_human|name_partial,Q189186,15,manual,name,"[{""qid"": ""Q118927311"", ""label"": ""Zalman Kohen"", ""desc"": """", ""score"": 17}, {""qid"": ""Q189186"", ""label"": ""Zelman Cowen"", ""desc"": ""former Governor-General of Australia (1919–2011)"", ""score"": 15}]"
4f858f3f-f6f7-4d2b-a96f-6742fda2abf4,"כהן, ירחמיאל פלק בן נתן",,,,,,0,,,0,manual,name,[]
68b28a5a-e419-4dca-8d75-67e9cb826019,"כהן, ליב",,,,,,0,,,0,manual,name,[]
a5dd7fc5-0493-43de-bcd7-e4780f09bcd9,"כהן ק""ב, הירש",,,,,,0,,,0,manual,name,[]
a7a36c0b-ede3-4c98-9b53-5f59d5f89ee9,כץ,,,Q8114053,Katz,family name,17,search_rank_0|name_exact|has_sitelinks,Q87485421,17,manual,name,"[{""qid"": ""Q8114053"", ""label"": ""Katz"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q87485421"", ""label"": ""Tamar Kricheli-Katz"", ""desc"": ""researcher"", ""score"": 17}, {""qid"": ""Q472619"", ""label"": ""שבתי הכהן"", ""desc"": ""מגדולי פוסקי ההלכה,  מחבר פירוש הש\""ך על שולחן ערוך"", ""score"": 15}, {""qid"": ""Q557719"", ""label"": ""הירש דוד קץ"", ""desc"": ""American scholar"", ""score"": 13}, {""qid"": ""Q5239373"", ""label"": ""David S. Katz"", ""desc"": ""Israeli historian"", ""score"": 9}, {""qid"": ""Q360152"", ""label"": ""כץ"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q2611788"", ""label"": ""המעדנייה של כץ"", ""desc"": ""מסעדה בניו יורק"", ""score"": 6}]"
579daba4-ab4b-4e32-a63e-757fcf71cbef,"כץ, הירץ",,,,,,0,,,0,manual,name,[]
32965d1c-b92f-4ccb-a3a8-98fe4a35f72e,"כץ, ליב",,,,,,0,,,0,manual,name,[]
f22911a1-3b4b-411c-9e40-030b8e5f9dc4,לאזער ביעדערמאן,,,,,,0,,,0,manual,name,[]
28580640-8344-40cf-a0c3-89703b719686,"לאמניך, איזק",,,,,,0,,,0,manual,name,[]
a0ebd3f7-38c2-4037-80e9-364fc14926fa,"לאמניץ, סענדר",,,,,,0,,,0,manual,name,[]
1bbd0c78-1e83-4996-a2a9-3de0aed85305,"לאמניץ, סענדר",,,,,,0,,,0,manual,name,[]
fa371939-7595-4332-b7fa-57470974f73d,לאצאר ברייטלענפעלד,,,,,,0,,,0,manual,name,[]
9a3d366c-09e9-4482-8915-669cfe9c2e7a,לאצאר טרייפוס,,,,,,0,,,0,manual,name,[]
f59379ff-c540-4534-93b3-66c601184c7f,לביאה האלברשטאט,,,,,,0,,,0,manual,name,[]
6c8150ef-5d10-4efc-8dc5-aa35f47afd26,לואיס עפפינגער,,,,,,0,,,0,manual,name,[]
dea6e0bf-c9d9-435c-9dd5-4628ff06cc33,"לוונשטאם, שאול בן אריה ליב",,,,,,0,,,0,manual,name,[]
1afac4b8-a18b-49c4-ad0c-8f6094a1eb8d,"לוי, יהודה",,,Q16128575,Ariel Bension,Jewish writer (born 1880),22,search_rank_0|p31_human|name_exact|has_sitelinks,Q8051277,20,manual,name,"[{""qid"": ""Q16128575"", ""label"": ""Ariel Bension"", ""desc"": ""Jewish writer (born 1880)"", ""score"": 22}, {""qid"": ""Q8051277"", ""label"": ""יהודה לוי (פיזיקאי)"", ""desc"": ""פיזיקאי וחוקר יהדות אמריקאי ישראלי"", ""score"": 20}, {""qid"": ""Q1333311"", ""label"": ""Yehuda Levi"", ""desc"": ""Israeli actor and model"", ""score"": 13}, {""qid"": ""Q6654066"", ""label"": ""יהודה לוי (ביולוג)"", ""desc"": ""Israeli biologist"", ""score"": 11}, {""qid"": ""Q16129375"", ""label"": ""Yehuda Benari"", ""desc"": ""Israeli journalist"", ""score"": 9}, {""qid"": ""Q61965226"", ""label"": ""Yehuda Leurer"", ""desc"": ""Israeli Physician"", ""score"": 7}]"
